Date,Open,High,Low,Close,Volume
18/04/2018,6.69,6.69,6.69,6.69,30000
19/04/2018,6.73,6.73,6.73,6.73,443
20/04/2018,6.71,6.71,6.71,6.71,30
23/04/2018,6.72,6.72,6.61,6.61,2476
24/04/2018,6.61,6.61,6.61,6.61,0
26/04/2018,6.61,6.61,6.61,6.61,0
27/04/2018,6.61,6.61,6.61,6.61,0
30/04/2018,6.61,6.61,6.61,6.61,0
01/05/2018,6.61,6.61,6.61,6.61,0
02/05/2018,6.61,6.61,6.61,6.61,0
03/05/2018,6.61,6.61,6.61,6.61,0
04/05/2018,6.61,6.61,6.61,6.61,0
07/05/2018,6.61,6.61,6.61,6.61,0
08/05/2018,6.61,6.61,6.61,6.61,0
09/05/2018,6.61,6.61,6.61,6.61,0
10/05/2018,6.61,6.61,6.61,6.61,0
11/05/2018,6.61,6.61,6.61,6.61,0
14/05/2018,6.61,6.61,6.61,6.61,0
15/05/2018,6.61,6.61,6.61,6.61,0
16/05/2018,6.61,6.61,6.61,6.61,0
17/05/2018,7.03,7.03,7.03,7.03,30000
18/05/2018,7.03,7.03,7.03,7.03,0
21/05/2018,7.03,7.03,7.03,7.03,0
22/05/2018,7.03,7.03,7.03,7.03,0
23/05/2018,7.03,7.03,7.03,7.03,0
24/05/2018,7.15,7.15,7.15,7.15,350
25/05/2018,7.15,7.15,7.15,7.15,0
28/05/2018,7.15,7.15,7.15,7.15,0
29/05/2018,7.15,7.15,7.15,7.15,0
30/05/2018,7.15,7.15,7.15,7.15,0
31/05/2018,7.2,7.2,7.2,7.2,420
01/06/2018,7.2,7.2,7.2,7.2,0
04/06/2018,7.2,7.2,7.2,7.2,0
05/06/2018,7.2,7.2,7.2,7.2,0
06/06/2018,7.2,7.2,7.2,7.2,0
07/06/2018,7.2,7.2,7.2,7.2,0
08/06/2018,7.2,7.2,7.2,7.2,0
12/06/2018,7.2,7.2,7.2,7.2,0
13/06/2018,7.2,7.2,7.2,7.2,0
