27/10/2008,0.18,0.18,0.18,0.18,5000
28/10/2008,0.18,0.18,0.18,0.18,0
29/10/2008,0.18,0.19,0.18,0.19,7000
30/10/2008,0.19,0.19,0.19,0.19,0
31/10/2008,0.19,0.19,0.19,0.19,0
03/11/2008,0.19,0.19,0.19,0.19,2830
04/11/2008,0.19,0.19,0.19,0.19,1171
05/11/2008,0.19,0.19,0.19,0.19,0
06/11/2008,0.19,0.19,0.19,0.19,999
07/11/2008,0.19,0.19,0.19,0.19,0
10/11/2008,0.19,0.19,0.19,0.19,0
11/11/2008,0.19,0.19,0.19,0.19,0
12/11/2008,0.19,0.19,0.19,0.19,10000
13/11/2008,0.19,0.19,0.19,0.19,0
14/11/2008,0.19,0.19,0.19,0.19,0
17/11/2008,0.19,0.19,0.19,0.19,0
18/11/2008,0.17,0.17,0.16,0.16,5300
19/11/2008,0.13,0.13,0.13,0.13,20000
20/11/2008,0.13,0.13,0.13,0.13,0
21/11/2008,0.13,0.13,0.13,0.13,0
24/11/2008,0.13,0.13,0.13,0.13,22725
25/11/2008,0.13,0.13,0.13,0.13,0
26/11/2008,0.12,0.12,0.12,0.12,5000
27/11/2008,0.12,0.12,0.12,0.12,15000
28/11/2008,0.12,0.12,0.1,0.1,15000
01/12/2008,0.095,0.095,0.095,0.095,18707
02/12/2008,0.09,0.09,0.09,0.09,100000
03/12/2008,0.09,0.09,0.09,0.09,0
04/12/2008,0.09,0.09,0.09,0.09,0
05/12/2008,0.09,0.09,0.09,0.09,5000
08/12/2008,0.09,0.09,0.09,0.09,0
09/12/2008,0.09,0.09,0.09,0.09,0
10/12/2008,0.09,0.09,0.07,0.07,1825718
11/12/2008,0.07,0.07,0.07,0.07,150000
12/12/2008,0.09,0.12,0.09,0.12,1310000
15/12/2008,0.12,0.16,0.12,0.16,182707
16/12/2008,0.22,0.22,0.18,0.18,72775
17/12/2008,0.18,0.185,0.18,0.185,7000
18/12/2008,0.11,0.195,0.11,0.17,21729
19/12/2008,0.17,0.17,0.17,0.17,10058
22/12/2008,0.17,0.17,0.17,0.17,0
23/12/2008,0.17,0.17,0.17,0.17,0
24/12/2008,0.17,0.17,0.17,0.17,0
29/12/2008,0.17,0.17,0.17,0.17,0
30/12/2008,0.155,0.16,0.155,0.16,13000
31/12/2008,0.16,0.16,0.16,0.16,0
02/01/2009,0.16,0.16,0.16,0.16,0
05/01/2009,0.15,0.15,0.15,0.15,63500
06/01/2009,0.15,0.15,0.15,0.15,4000
07/01/2009,0.15,0.15,0.15,0.15,0
08/01/2009,0.15,0.15,0.15,0.15,0
09/01/2009,0.15,0.15,0.15,0.15,0
12/01/2009,0.14,0.14,0.135,0.135,45000
13/01/2009,0.135,0.135,0.135,0.135,0
14/01/2009,0.135,0.135,0.135,0.135,0
15/01/2009,0.135,0.135,0.135,0.135,0
16/01/2009,0.14,0.14,0.14,0.14,5000
19/01/2009,0.14,0.14,0.14,0.14,0
20/01/2009,0.14,0.14,0.14,0.14,0
21/01/2009,0.135,0.135,0.135,0.135,1834
22/01/2009,0.135,0.135,0.135,0.135,0
23/01/2009,0.135,0.135,0.135,0.135,0
27/01/2009,0.1,0.13,0.1,0.13,19000
28/01/2009,0.1,0.1,0.1,0.1,5000
29/01/2009,0.12,0.12,0.12,0.12,12519
30/01/2009,0.12,0.12,0.12,0.12,7481
02/02/2009,0.105,0.12,0.105,0.12,22225
03/02/2009,0.11,0.12,0.11,0.12,28500
04/02/2009,0.11,0.11,0.1,0.105,129874
05/02/2009,0.105,0.105,0.1,0.1,73901
06/02/2009,0.1,0.1,0.1,0.1,0
09/02/2009,0.1,0.1,0.1,0.1,0
10/02/2009,0.1,0.1,0.1,0.1,0
11/02/2009,0.105,0.11,0.105,0.11,50000
12/02/2009,0.11,0.11,0.11,0.11,0
13/02/2009,0.11,0.11,0.11,0.11,0
16/02/2009,0.11,0.11,0.11,0.11,0
17/02/2009,0.11,0.11,0.11,0.11,0
18/02/2009,0.11,0.11,0.11,0.11,0
19/02/2009,0.11,0.11,0.11,0.11,0
20/02/2009,0.11,0.11,0.11,0.11,0
23/02/2009,0.11,0.11,0.1,0.1,50000
24/02/2009,0.1,0.1,0.1,0.1,0
25/02/2009,0.1,0.1,0.1,0.1,0
26/02/2009,0.1,0.1,0.1,0.1,5000
27/02/2009,0.1,0.1,0.1,0.1,0
02/03/2009,0.1,0.1,0.1,0.1,0
03/03/2009,0.1,0.1,0.1,0.1,0
04/03/2009,0.1,0.1,0.1,0.1,0
05/03/2009,0.1,0.1,0.1,0.1,0
06/03/2009,0.1,0.1,0.1,0.1,0
09/03/2009,0.1,0.1,0.1,0.1,0
10/03/2009,0.1,0.1,0.1,0.1,0
11/03/2009,0.1,0.1,0.1,0.1,0
12/03/2009,0.1,0.1,0.1,0.1,0
13/03/2009,0.1,0.1,0.1,0.1,0
16/03/2009,0.1,0.1,0.1,0.1,0
17/03/2009,0.1,0.1,0.1,0.1,0
18/03/2009,0.1,0.1,0.1,0.1,0
19/03/2009,0.12,0.12,0.12,0.12,185
20/03/2009,0.12,0.13,0.12,0.13,130000
23/03/2009,0.13,0.13,0.13,0.13,65000
24/03/2009,0.13,0.13,0.12,0.12,55000
25/03/2009,0.12,0.12,0.12,0.12,0
26/03/2009,0.12,0.12,0.12,0.12,0
27/03/2009,0.1,0.1,0.1,0.1,5000
30/03/2009,0.1,0.1,0.1,0.1,50000
31/03/2009,0.1,0.1,0.1,0.1,0
01/04/2009,0.1,0.1,0.1,0.1,0
02/04/2009,0.1,0.1,0.1,0.1,0
03/04/2009,0.1,0.1,0.1,0.1,0
06/04/2009,0.125,0.125,0.12,0.12,19418
07/04/2009,0.12,0.12,0.12,0.12,0
08/04/2009,0.12,0.12,0.12,0.12,0
09/04/2009,0.12,0.12,0.12,0.12,0
14/04/2009,0.12,0.12,0.12,0.12,0
15/04/2009,0.125,0.125,0.115,0.115,47102
16/04/2009,0.115,0.115,0.115,0.115,0
17/04/2009,0.12,0.12,0.12,0.12,95000
20/04/2009,0.12,0.12,0.12,0.12,152898
21/04/2009,0.12,0.12,0.12,0.12,0
22/04/2009,0.135,0.135,0.135,0.135,402
23/04/2009,0.135,0.135,0.135,0.135,8000
24/04/2009,0.105,0.105,0.105,0.105,37500
27/04/2009,0.105,0.105,0.105,0.105,0
28/04/2009,0.105,0.105,0.105,0.105,67500
29/04/2009,0.105,0.105,0.105,0.105,0
30/04/2009,0.105,0.105,0.105,0.105,0
01/05/2009,0.13,0.13,0.13,0.13,8000
04/05/2009,0.13,0.13,0.13,0.13,0
05/05/2009,0.12,0.12,0.12,0.12,20000
06/05/2009,0.12,0.12,0.11,0.11,45000
07/05/2009,0.11,0.185,0.11,0.16,314598
08/05/2009,0.18,0.2,0.165,0.195,148185
11/05/2009,0.195,0.195,0.18,0.18,8000
12/05/2009,0.17,0.17,0.165,0.165,20505
13/05/2009,0.18,0.18,0.155,0.155,105500
14/05/2009,0.155,0.155,0.155,0.155,10260
15/05/2009,0.15,0.15,0.15,0.15,8200
18/05/2009,0.15,0.15,0.15,0.15,191
19/05/2009,0.15,0.15,0.15,0.15,0
20/05/2009,0.145,0.155,0.145,0.155,50000
21/05/2009,0.155,0.155,0.155,0.155,0
22/05/2009,0.155,0.155,0.155,0.155,97340
25/05/2009,0.18,0.18,0.18,0.18,5000
26/05/2009,0.18,0.18,0.18,0.18,3000
27/05/2009,0.155,0.155,0.15,0.15,42660
28/05/2009,0.15,0.15,0.15,0.15,0
29/05/2009,0.14,0.14,0.14,0.14,6000
01/06/2009,0.16,0.16,0.16,0.16,25000
02/06/2009,0.16,0.16,0.16,0.16,0
03/06/2009,0.16,0.16,0.16,0.16,18550
04/06/2009,0.16,0.16,0.16,0.16,0
05/06/2009,0.16,0.16,0.16,0.16,0
09/06/2009,0.15,0.16,0.15,0.16,146835
10/06/2009,0.16,0.16,0.16,0.16,25000
11/06/2009,0.16,0.16,0.16,0.16,0
12/06/2009,0.16,0.16,0.16,0.16,1905
15/06/2009,0.16,0.16,0.16,0.16,0
16/06/2009,0.16,0.16,0.16,0.16,0
17/06/2009,0.18,0.21,0.18,0.21,216335
18/06/2009,0.21,0.21,0.21,0.21,0
19/06/2009,0.2,0.225,0.19,0.19,110000
22/06/2009,0.195,0.2,0.19,0.19,50000
23/06/2009,0.19,0.19,0.19,0.19,0
24/06/2009,0.19,0.19,0.19,0.19,0
25/06/2009,0.19,0.19,0.19,0.19,0
26/06/2009,0.16,0.19,0.13,0.19,112500
29/06/2009,0.19,0.19,0.19,0.19,69380
30/06/2009,0.2,0.2,0.2,0.2,3500
01/07/2009,0.24,0.32,0.24,0.32,103225
02/07/2009,0.3,0.3,0.3,0.3,186341
03/07/2009,0.29,0.3,0.29,0.29,95000
06/07/2009,0.305,0.34,0.305,0.34,91000
07/07/2009,0.315,0.315,0.315,0.315,7020
08/07/2009,0.325,0.325,0.31,0.31,45000
09/07/2009,0.33,0.33,0.31,0.33,23780
10/07/2009,0.33,0.33,0.33,0.33,6000
13/07/2009,0.29,0.305,0.28,0.305,155000
14/07/2009,0.3,0.34,0.3,0.34,88576
15/07/2009,0.34,0.34,0.34,0.34,0
16/07/2009,0.395,0.4,0.35,0.35,407324
17/07/2009,0.4,0.405,0.39,0.4,323000
20/07/2009,0.4,0.4,0.38,0.39,316788
21/07/2009,0.38,0.38,0.35,0.35,169276
22/07/2009,0.35,0.35,0.35,0.35,0
23/07/2009,0.35,0.38,0.35,0.38,12800
24/07/2009,0.38,0.38,0.38,0.38,1500
27/07/2009,0.38,0.38,0.38,0.38,18312
28/07/2009,0.38,0.39,0.38,0.39,34000
29/07/2009,0.39,0.39,0.39,0.39,0
30/07/2009,0.38,0.38,0.35,0.35,11000
31/07/2009,0.35,0.35,0.35,0.35,0
03/08/2009,0.35,0.35,0.35,0.35,0
04/08/2009,0.345,0.35,0.34,0.34,89576
05/08/2009,0.35,0.35,0.35,0.35,6000
06/08/2009,0.35,0.35,0.35,0.35,0
07/08/2009,0.375,0.38,0.37,0.38,39500
10/08/2009,0.39,0.39,0.38,0.38,218500
11/08/2009,0.37,0.37,0.36,0.36,50000
12/08/2009,0.36,0.36,0.35,0.36,45000
13/08/2009,0.35,0.35,0.33,0.33,69500
14/08/2009,0.34,0.34,0.34,0.34,25000
17/08/2009,0.34,0.34,0.34,0.34,10000
18/08/2009,0.34,0.34,0.325,0.325,185000
19/08/2009,0.33,0.33,0.33,0.33,32700
20/08/2009,0.33,0.33,0.325,0.325,59244
21/08/2009,0.34,0.34,0.325,0.325,50380
24/08/2009,0.32,0.32,0.295,0.31,136059
25/08/2009,0.31,0.33,0.31,0.33,35000
26/08/2009,0.34,0.34,0.34,0.34,1473
27/08/2009,0.325,0.325,0.325,0.325,2700
28/08/2009,0.33,0.33,0.295,0.32,33800
31/08/2009,0.325,0.36,0.325,0.36,52500
01/09/2009,0.36,0.36,0.36,0.36,0
02/09/2009,0.36,0.36,0.36,0.36,0
03/09/2009,0.36,0.36,0.36,0.36,0
04/09/2009,0.365,0.365,0.365,0.365,20000
07/09/2009,0.365,0.365,0.365,0.365,0
08/09/2009,0.365,0.37,0.365,0.37,204753
09/09/2009,0.37,0.37,0.37,0.37,204899
10/09/2009,0.37,0.37,0.35,0.35,76348
11/09/2009,0.35,0.35,0.35,0.35,0
14/09/2009,0.33,0.35,0.33,0.35,29250
15/09/2009,0.36,0.37,0.36,0.37,46750
16/09/2009,0.37,0.4,0.35,0.4,74112
17/09/2009,0.4,0.42,0.4,0.42,146240
18/09/2009,0.42,0.42,0.41,0.42,18060
21/09/2009,0.42,0.425,0.42,0.425,10000
22/09/2009,0.45,0.495,0.45,0.49,62731
23/09/2009,0.495,0.495,0.465,0.465,65057
24/09/2009,0.465,0.465,0.41,0.41,31113
25/09/2009,0.45,0.45,0.4,0.4,63370
28/09/2009,0.4,0.405,0.4,0.405,70322
29/09/2009,0.38,0.4,0.38,0.38,52000
30/09/2009,0.38,0.38,0.38,0.38,0
01/10/2009,0.4,0.4,0.4,0.4,55000
02/10/2009,0.4,0.4,0.38,0.39,201950
05/10/2009,0.39,0.39,0.39,0.39,0
06/10/2009,0.39,0.39,0.39,0.39,13731
07/10/2009,0.39,0.39,0.39,0.39,1500
08/10/2009,0.38,0.38,0.38,0.38,70000
09/10/2009,0.38,0.38,0.38,0.38,0
12/10/2009,0.4,0.4,0.395,0.4,85469
13/10/2009,0.4,0.4,0.4,0.4,0
14/10/2009,0.46,0.46,0.4,0.44,411543
15/10/2009,0.45,0.45,0.435,0.435,191503
16/10/2009,0.45,0.45,0.45,0.45,61512
19/10/2009,0.45,0.47,0.45,0.47,27488
20/10/2009,0.47,0.48,0.46,0.48,37960
21/10/2009,0.475,0.48,0.475,0.48,32996
22/10/2009,0.485,0.485,0.425,0.425,205200
23/10/2009,0.47,0.47,0.47,0.47,12000
26/10/2009,0.47,0.47,0.46,0.46,4100
27/10/2009,0.44,0.44,0.43,0.43,135000
28/10/2009,0.43,0.45,0.42,0.42,47900
29/10/2009,0.42,0.42,0.42,0.42,1200
30/10/2009,0.415,0.45,0.415,0.45,9200
02/11/2009,0.425,0.44,0.425,0.44,45000
03/11/2009,0.44,0.44,0.44,0.44,0
04/11/2009,0.435,0.44,0.415,0.44,76500
05/11/2009,0.45,0.45,0.45,0.45,10550
06/11/2009,0.44,0.46,0.42,0.46,97450
09/11/2009,0.46,0.46,0.46,0.46,0
10/11/2009,0.46,0.46,0.46,0.46,0
11/11/2009,0.44,0.44,0.44,0.44,40000
12/11/2009,0.42,0.44,0.42,0.44,20250
13/11/2009,0.44,0.44,0.44,0.44,0
16/11/2009,0.44,0.44,0.435,0.435,20182
17/11/2009,0.425,0.425,0.42,0.42,25318
18/11/2009,0.425,0.425,0.425,0.425,205000
19/11/2009,0.45,0.455,0.45,0.455,35000
20/11/2009,0.45,0.45,0.45,0.45,16933
23/11/2009,0.455,0.455,0.45,0.45,21500
24/11/2009,0.455,0.48,0.455,0.48,86875
25/11/2009,0.49,0.56,0.49,0.54,187304
26/11/2009,0.54,0.55,0.54,0.55,63908
27/11/2009,0.555,0.555,0.505,0.505,60023
30/11/2009,0.44,0.46,0.42,0.42,110253
01/12/2009,0.42,0.42,0.39,0.39,56693
02/12/2009,0.38,0.38,0.35,0.365,43593
03/12/2009,0.365,0.365,0.365,0.365,0
04/12/2009,0.365,0.365,0.365,0.365,0
07/12/2009,0.31,0.31,0.3,0.3,17231
08/12/2009,0.31,0.31,0.3,0.3,18500
09/12/2009,0.3,0.3,0.3,0.3,0
10/12/2009,0.35,0.355,0.35,0.355,34600
11/12/2009,0.355,0.355,0.355,0.355,0
14/12/2009,0.33,0.33,0.33,0.33,5000
15/12/2009,0.33,0.33,0.33,0.33,1000
16/12/2009,0.34,0.34,0.28,0.28,38200
17/12/2009,0.28,0.28,0.28,0.28,0
18/12/2009,0.28,0.28,0.28,0.28,0
21/12/2009,0.28,0.28,0.28,0.28,0
22/12/2009,0.3,0.3,0.3,0.3,1550
23/12/2009,0.3,0.3,0.3,0.3,0
24/12/2009,0.3,0.3,0.3,0.3,0
29/12/2009,0.3,0.3,0.3,0.3,1400
30/12/2009,0.3,0.3,0.3,0.3,0
31/12/2009,0.3,0.3,0.3,0.3,0
04/01/2010,0.32,0.32,0.32,0.32,40500
05/01/2010,0.32,0.32,0.3,0.3,31650
06/01/2010,0.32,0.32,0.32,0.32,21500
07/01/2010,0.32,0.32,0.32,0.32,35000
08/01/2010,0.32,0.32,0.32,0.32,0
11/01/2010,0.32,0.32,0.32,0.32,0
12/01/2010,0.33,0.345,0.33,0.345,11375
13/01/2010,0.33,0.33,0.33,0.33,55000
14/01/2010,0.33,0.33,0.32,0.32,120000
15/01/2010,0.32,0.32,0.3,0.3,9652
18/01/2010,0.3,0.32,0.3,0.32,2476
19/01/2010,0.32,0.32,0.32,0.32,0
20/01/2010,0.32,0.32,0.32,0.32,0
21/01/2010,0.32,0.32,0.32,0.32,0
22/01/2010,0.26,0.265,0.245,0.265,46500
25/01/2010,0.265,0.265,0.265,0.265,5400
27/01/2010,0.265,0.265,0.265,0.265,5000
28/01/2010,0.265,0.27,0.245,0.25,110172
29/01/2010,0.25,0.25,0.25,0.25,0
01/02/2010,0.25,0.25,0.25,0.25,0
02/02/2010,0.27,0.3,0.27,0.3,10000
03/02/2010,0.28,0.295,0.28,0.29,30600
04/02/2010,0.29,0.29,0.29,0.29,0
05/02/2010,0.285,0.285,0.27,0.27,16400
08/02/2010,0.275,0.3,0.275,0.3,39600
09/02/2010,0.29,0.29,0.29,0.29,10345
10/02/2010,0.29,0.29,0.29,0.29,0
11/02/2010,0.29,0.29,0.29,0.29,0
12/02/2010,0.29,0.29,0.29,0.29,0
15/02/2010,0.29,0.29,0.29,0.29,0
16/02/2010,0.29,0.29,0.29,0.29,0
17/02/2010,0.29,0.29,0.29,0.29,0
18/02/2010,0.29,0.29,0.29,0.29,0
19/02/2010,0.29,0.29,0.29,0.29,0
22/02/2010,0.265,0.27,0.26,0.26,22000
23/02/2010,0.26,0.26,0.26,0.26,0
24/02/2010,0.26,0.26,0.26,0.26,0
25/02/2010,0.25,0.25,0.25,0.25,20000
26/02/2010,0.25,0.25,0.25,0.25,1000
01/03/2010,0.25,0.25,0.25,0.25,0
02/03/2010,0.25,0.25,0.25,0.25,0
03/03/2010,0.25,0.25,0.25,0.25,0
04/03/2010,0.26,0.26,0.26,0.26,25000
05/03/2010,0.26,0.26,0.26,0.26,0
08/03/2010,0.22,0.22,0.22,0.22,10000
09/03/2010,0.23,0.23,0.23,0.23,2173
10/03/2010,0.23,0.23,0.23,0.23,0
11/03/2010,0.23,0.23,0.23,0.23,10000
12/03/2010,0.23,0.23,0.23,0.23,0
15/03/2010,0.22,0.23,0.2,0.2,58000
16/03/2010,0.2,0.2,0.18,0.18,175499
17/03/2010,0.18,0.18,0.18,0.18,35000
18/03/2010,0.18,0.18,0.18,0.18,0
19/03/2010,0.18,0.18,0.175,0.175,100000
22/03/2010,0.175,0.175,0.175,0.175,6200
23/03/2010,0.18,0.18,0.175,0.175,4000
24/03/2010,0.175,0.175,0.175,0.175,0
25/03/2010,0.18,0.18,0.175,0.175,64500
26/03/2010,0.175,0.175,0.175,0.175,0
29/03/2010,0.175,0.175,0.175,0.175,0
30/03/2010,0.18,0.18,0.175,0.175,49000
31/03/2010,0.175,0.175,0.175,0.175,0
01/04/2010,0.175,0.175,0.175,0.175,33423
06/04/2010,0.175,0.175,0.175,0.175,0
07/04/2010,0.155,0.155,0.15,0.15,18050
08/04/2010,0.145,0.145,0.12,0.12,57500
09/04/2010,0.135,0.135,0.135,0.135,2000
12/04/2010,0.155,0.18,0.15,0.175,67000
13/04/2010,0.18,0.2,0.18,0.2,134643
14/04/2010,0.195,0.195,0.18,0.18,40000
15/04/2010,0.18,0.18,0.18,0.18,0
16/04/2010,0.18,0.18,0.18,0.18,0
19/04/2010,0.18,0.18,0.18,0.18,0
20/04/2010,0.18,0.18,0.18,0.18,3500
21/04/2010,0.18,0.18,0.18,0.18,0
22/04/2010,0.18,0.18,0.18,0.18,0
23/04/2010,0.18,0.18,0.18,0.18,0
27/04/2010,0.18,0.18,0.18,0.18,0
28/04/2010,0.15,0.155,0.14,0.14,90000
29/04/2010,0.12,0.12,0.12,0.12,2000
30/04/2010,0.13,0.13,0.13,0.13,5000
03/05/2010,0.13,0.13,0.12,0.12,65500
04/05/2010,0.12,0.12,0.12,0.12,5000
05/05/2010,0.12,0.12,0.11,0.11,55500
06/05/2010,0.11,0.11,0.09,0.09,35500
07/05/2010,0.105,0.105,0.105,0.105,50000
10/05/2010,0.105,0.105,0.105,0.105,0
11/05/2010,0.115,0.115,0.115,0.115,15000
12/05/2010,0.12,0.12,0.12,0.12,8500
13/05/2010,0.125,0.125,0.12,0.12,108600
14/05/2010,0.12,0.12,0.12,0.12,0
17/05/2010,0.12,0.12,0.12,0.12,3812
18/05/2010,0.12,0.12,0.115,0.115,54264
19/05/2010,0.115,0.115,0.115,0.115,0
20/05/2010,0.115,0.115,0.09,0.09,67314
21/05/2010,0.089,0.089,0.088,0.088,7000
24/05/2010,0.088,0.088,0.088,0.088,0
25/05/2010,0.088,0.088,0.088,0.088,0
26/05/2010,0.087,0.09,0.081,0.081,37208
27/05/2010,0.081,0.081,0.081,0.081,0
28/05/2010,0.081,0.1,0.081,0.1,26454
31/05/2010,0.087,0.087,0.086,0.087,116391
01/06/2010,0.087,0.087,0.087,0.087,0
02/06/2010,0.087,0.087,0.087,0.087,0
03/06/2010,0.087,0.087,0.087,0.087,0
04/06/2010,0.087,0.087,0.087,0.087,0
07/06/2010,0.087,0.087,0.087,0.087,0
08/06/2010,0.089,0.089,0.089,0.089,58000
09/06/2010,0.089,0.089,0.088,0.088,112000
10/06/2010,0.089,0.089,0.087,0.087,118756
11/06/2010,0.088,0.088,0.088,0.088,25000
15/06/2010,0.092,0.092,0.092,0.092,6378
16/06/2010,0.093,0.093,0.09,0.09,100000
17/06/2010,0.09,0.09,0.09,0.09,15000
18/06/2010,0.09,0.09,0.09,0.09,5990
21/06/2010,0.09,0.09,0.09,0.09,0
22/06/2010,0.09,0.09,0.09,0.09,0
23/06/2010,0.09,0.09,0.09,0.09,0
24/06/2010,0.1,0.1,0.1,0.1,42500
25/06/2010,0.1,0.1,0.1,0.1,0
28/06/2010,0.1,0.1,0.1,0.1,0
29/06/2010,0.09,0.09,0.087,0.087,12500
30/06/2010,0.09,0.09,0.087,0.087,114662
01/07/2010,0.087,0.087,0.087,0.087,0
02/07/2010,0.087,0.087,0.087,0.087,0
05/07/2010,0.087,0.087,0.087,0.087,0
06/07/2010,0.085,0.085,0.085,0.085,7500
07/07/2010,0.085,0.085,0.085,0.085,0
08/07/2010,0.085,0.085,0.085,0.085,0
09/07/2010,0.085,0.085,0.085,0.085,0
12/07/2010,0.085,0.085,0.085,0.085,0
13/07/2010,0.085,0.085,0.085,0.085,0
