INF,20110415,0.32093189964157707,0.37928315412186381,0.32093189964157707,0.34038231780167265,957410,0
INF,20110418,0.35983273596176823,0.364695340501792125,0.345244922341696545,0.364695340501792125,315000,0
INF,20110419,0.364695340501792125,0.36955794504181602,0.35010752688172044,0.35010752688172044,181480,0
INF,20110420,0.35010752688172044,0.354970131421744335,0.33065710872162486,0.354970131421744335,175000,0
INF,20110421,0.33065710872162486,0.35010752688172044,0.33065710872162486,0.33065710872162486,143591,0
INF,20110422,0.33065710872162486,0.33065710872162486,0.33065710872162486,0.33065710872162486,0,0
INF,20110425,0.33065710872162486,0.33065710872162486,0.33065710872162486,0.33065710872162486,0,0
INF,20110426,0.33065710872162486,0.33065710872162486,0.33065710872162486,0.33065710872162486,0,0
INF,20110427,0.33065710872162486,0.335519713261648755,0.33065710872162486,0.335519713261648755,98409,0
INF,20110428,0.335519713261648755,0.335519713261648755,0.335519713261648755,0.335519713261648755,105000,0
INF,20110429,0.335519713261648755,0.34038231780167265,0.33065710872162486,0.34038231780167265,164621,0
INF,20110502,0.34038231780167265,0.34038231780167265,0.33065710872162486,0.335519713261648755,230279,0
INF,20110503,0.33065710872162486,0.33065710872162486,0.33065710872162486,0.33065710872162486,185000,0
INF,20110504,0.33065710872162486,0.33065710872162486,0.2917562724014337,0.2917562724014337,305221,0
INF,20110505,0.30148148148148149,0.325794504181600965,0.30148148148148149,0.325794504181600965,85000,0
INF,20110506,0.30148148148148149,0.325794504181600965,0.30148148148148149,0.325794504181600965,52200,0
INF,20110509,0.32093189964157707,0.325794504181600965,0.32093189964157707,0.325794504181600965,52000,0
INF,20110510,0.31120669056152928,0.31120669056152928,0.31120669056152928,0.31120669056152928,55000,0
INF,20110511,0.2917562724014337,0.2917562724014337,0.27230585424133812,0.27230585424133812,149500,0
INF,20110512,0.27230585424133812,0.27230585424133812,0.27230585424133812,0.27230585424133812,0,0
INF,20110513,0.306344086021505385,0.306344086021505385,0.306344086021505385,0.306344086021505385,45000,0
INF,20110516,0.28203106332138591,0.28203106332138591,0.28203106332138591,0.28203106332138591,50000,0
INF,20110517,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,25000,0
INF,20110518,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,5000,0
INF,20110519,0.2917562724014337,0.30148148148148149,0.2917562724014337,0.30148148148148149,75000,0
INF,20110520,0.306344086021505385,0.31120669056152928,0.306344086021505385,0.306344086021505385,110000,0
INF,20110523,0.306344086021505385,0.306344086021505385,0.306344086021505385,0.306344086021505385,0,0
INF,20110524,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,35000,0
INF,20110525,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,0,0
INF,20110526,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,30000,0
INF,20110527,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,0,0
INF,20110530,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,5000,0
INF,20110531,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,0,0
INF,20110601,0.2917562724014337,0.2917562724014337,0.2917562724014337,0.2917562724014337,0,0
INF,20110602,0.28203106332138591,0.28203106332138591,0.27230585424133812,0.27230585424133812,40000,0
INF,20110603,0.26258064516129033,0.26258064516129033,0.26258064516129033,0.26258064516129033,22000,0
INF,20110606,0.257718040621266435,0.257718040621266435,0.257718040621266435,0.257718040621266435,37500,0
INF,20110607,0.257718040621266435,0.257718040621266435,0.23340501792114696,0.257718040621266435,159841,0
INF,20110608,0.23340501792114696,0.23340501792114696,0.23340501792114696,0.23340501792114696,17500,0
INF,20110609,0.23340501792114696,0.23340501792114696,0.23340501792114696,0.23340501792114696,100000,0
INF,20110610,0.257718040621266435,0.257718040621266435,0.257718040621266435,0.257718040621266435,82859,0
INF,20110613,0.257718040621266435,0.257718040621266435,0.257718040621266435,0.257718040621266435,0,0
INF,20110614,0.257718040621266435,0.257718040621266435,0.257718040621266435,0.257718040621266435,0,0
INF,20110615,0.26258064516129033,0.26258064516129033,0.26258064516129033,0.26258064516129033,25000,0
INF,20110616,0.26258064516129033,0.26258064516129033,0.218817204301075275,0.24313022700119475,120000,0
INF,20110617,0.24313022700119475,0.24313022700119475,0.24313022700119475,0.24313022700119475,0,0
INF,20110620,0.24313022700119475,0.24313022700119475,0.24313022700119475,0.24313022700119475,0,0
INF,20110621,0.22367980884109917,0.22367980884109917,0.22367980884109917,0.22367980884109917,30000,0
INF,20110622,0.22367980884109917,0.22367980884109917,0.1945041816009558,0.1945041816009558,30000,0
INF,20110623,0.1945041816009558,0.1945041816009558,0.1945041816009558,0.1945041816009558,0,0
INF,20110624,0.1945041816009558,0.1945041816009558,0.1945041816009558,0.1945041816009558,0,0
INF,20110627,0.20422939068100359,0.24313022700119475,0.20422939068100359,0.22367980884109917,60000,0
INF,20110628,0.24313022700119475,0.24313022700119475,0.22367980884109917,0.22367980884109917,14265,0
INF,20110629,0.21395459976105138,0.21395459976105138,0.209091995221027485,0.21395459976105138,60000,0
