Date,Open,High,Low,Close,Volume
21/12/2006,1.48,1.48,1.12,1.17,2711740
22/12/2006,1.18,1.21,1.165,1.19,867382
27/12/2006,1.205,1.24,1.18,1.18,900902
28/12/2006,1.195,1.215,1.16,1.16,389822
29/12/2006,1.17,1.175,1.155,1.155,310619
02/01/2007,1.16,1.16,1.14,1.155,445778
03/01/2007,1.16,1.16,1.145,1.15,452970
04/01/2007,1.16,1.175,1.15,1.155,627721
05/01/2007,1.165,1.17,1.15,1.155,130230
08/01/2007,1.155,1.155,1.125,1.125,424153
09/01/2007,1.125,1.125,1.07,1.08,504884
10/01/2007,1.035,1.035,0.83,0.935,1676105
11/01/2007,0.96,1.04,0.96,1,558488
12/01/2007,1.02,1.02,0.975,0.98,241438
15/01/2007,0.98,1,0.94,0.98,246519
16/01/2007,0.98,0.98,0.9,0.96,647348
17/01/2007,0.92,0.92,0.88,0.91,729090
18/01/2007,0.9,0.96,0.9,0.94,290438
19/01/2007,0.99,1.09,0.99,1.085,1371780
22/01/2007,1.13,1.155,1.11,1.15,586128
23/01/2007,1.15,1.15,1.1,1.14,569358
24/01/2007,1.14,1.16,1.135,1.145,255203
25/01/2007,1.15,1.17,1.15,1.15,420333
29/01/2007,1.15,1.17,1.145,1.16,173218
30/01/2007,1.17,1.195,1.17,1.195,240702
31/01/2007,1.205,1.28,1.2,1.215,503888
01/02/2007,1.245,1.26,1.2,1.2,355567
02/02/2007,1.215,1.215,1.165,1.17,203973
05/02/2007,1.17,1.195,1.16,1.16,48400
06/02/2007,1.18,1.195,1.17,1.19,65727
07/02/2007,1.19,1.19,1.16,1.18,126982
08/02/2007,1.18,1.19,1.16,1.19,151885
09/02/2007,1.2,1.205,1.165,1.165,125820
12/02/2007,1.17,1.195,1.165,1.195,118525
13/02/2007,1.195,1.195,1.19,1.195,391585
14/02/2007,1.19,1.19,1.135,1.14,7281093
15/02/2007,1.14,1.15,1.12,1.125,890622
16/02/2007,1.12,1.12,1.055,1.06,491335
19/02/2007,1.09,1.09,1.055,1.055,515549
20/02/2007,1.05,1.05,1.01,1.01,435300
21/02/2007,1.01,1.04,1.005,1.04,186860
22/02/2007,1.04,1.055,1.03,1.055,146470
23/02/2007,1.08,1.12,1.08,1.11,570212
26/02/2007,1.12,1.13,1.11,1.12,471768
27/02/2007,1.12,1.12,1.11,1.11,148107
28/02/2007,1.095,1.095,1.04,1.08,560388
01/03/2007,1.09,1.09,1.055,1.07,141904
02/03/2007,1.07,1.1,1.07,1.075,113015
05/03/2007,1.1,1.1,1.055,1.07,171954
06/03/2007,1.06,1.075,1.06,1.06,137076
07/03/2007,1.08,1.1,1.06,1.1,42600
08/03/2007,1.075,1.075,1.065,1.065,64000
09/03/2007,1.08,1.08,1.07,1.075,51850
12/03/2007,1.08,1.08,1.06,1.07,99507
13/03/2007,1.06,1.06,1.04,1.06,159400
14/03/2007,1.045,1.045,1.035,1.04,220336
15/03/2007,1.045,1.045,1.025,1.025,243674
16/03/2007,1.03,1.03,1.01,1.03,156324
19/03/2007,1.03,1.03,1.02,1.03,171048
20/03/2007,1.03,1.035,1.02,1.02,145949
21/03/2007,1.02,1.02,1.005,1.015,175606
22/03/2007,1.02,1.03,1.01,1.02,236003
23/03/2007,1.03,1.05,1.02,1.03,621285
26/03/2007,1.03,1.05,1.01,1.035,562180
27/03/2007,1.025,1.025,1,1.01,920189
28/03/2007,1.01,1.01,1,1,294902
29/03/2007,0.995,0.995,0.965,0.975,479318
30/03/2007,0.99,1,0.99,1,331714
02/04/2007,1,1,0.99,0.995,337898
03/04/2007,1,1,0.99,0.995,109200
04/04/2007,1,1,0.985,0.99,288347
05/04/2007,0.99,0.995,0.985,0.99,220248
10/04/2007,0.985,0.99,0.975,0.975,257762
11/04/2007,0.98,0.98,0.955,0.98,163188
12/04/2007,0.98,0.98,0.965,0.965,62550
13/04/2007,0.97,0.99,0.955,0.955,483084
16/04/2007,0.96,0.97,0.93,0.93,380019
17/04/2007,0.9,0.915,0.88,0.885,502734
18/04/2007,0.865,0.865,0.805,0.82,1380363
19/04/2007,0.8,0.805,0.745,0.755,2138663
20/04/2007,0.81,0.86,0.805,0.86,1115282
23/04/2007,0.865,0.9,0.85,0.87,439587
24/04/2007,0.87,0.89,0.85,0.875,187881
26/04/2007,0.865,0.865,0.85,0.85,137499
27/04/2007,0.85,0.85,0.805,0.825,421785
30/04/2007,0.84,0.84,0.78,0.8,650633
01/05/2007,0.795,0.795,0.775,0.775,265999
02/05/2007,0.78,0.785,0.775,0.775,178556
03/05/2007,0.775,0.83,0.76,0.775,331433
04/05/2007,0.785,0.785,0.755,0.77,471141
07/05/2007,0.77,0.77,0.755,0.76,414957
08/05/2007,0.76,0.76,0.71,0.74,802877
09/05/2007,0.73,0.74,0.705,0.73,396980
10/05/2007,0.73,0.73,0.7,0.7,499949
11/05/2007,0.7,0.7,0.66,0.66,776752
14/05/2007,0.67,0.69,0.665,0.675,299165
15/05/2007,0.675,0.725,0.67,0.7,467101
16/05/2007,0.715,0.745,0.715,0.735,463025
17/05/2007,0.74,0.755,0.74,0.75,580083
18/05/2007,0.76,0.86,0.76,0.83,923011
21/05/2007,0.835,0.92,0.835,0.895,733120
22/05/2007,0.905,0.915,0.83,0.835,670639
23/05/2007,0.84,0.85,0.78,0.8,370181
24/05/2007,0.785,0.82,0.775,0.775,257812
25/05/2007,0.77,0.8,0.76,0.765,499166
28/05/2007,0.785,0.82,0.78,0.8,255968
29/05/2007,0.81,0.86,0.785,0.845,418406
30/05/2007,0.825,0.845,0.79,0.79,308060
31/05/2007,0.81,0.81,0.775,0.78,316394
01/06/2007,0.78,0.78,0.75,0.76,391846
04/06/2007,0.75,0.78,0.73,0.73,364499
05/06/2007,0.73,0.73,0.69,0.705,751638
06/06/2007,0.74,0.74,0.7,0.7,467823
07/06/2007,0.695,0.7,0.675,0.7,986689
08/06/2007,0.7,0.7,0.68,0.685,344916
12/06/2007,0.69,0.69,0.665,0.665,898867
13/06/2007,0.665,0.665,0.63,0.645,1097718
14/06/2007,0.64,0.685,0.64,0.66,685486
15/06/2007,0.655,0.655,0.635,0.64,593866
